"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-05","6.71",,"0.00","0.0","0.0","86","96","68","  190","  130","15.0","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-06","6.49",,"0.00","0.0","0.0","87","97","77","  110","  140","14.1","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-07","7.61",,"0.00","0.0","0.0","85","93","72","  140","  110","16.1","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-08","6.26",,"0.00","0.0","0.0","84","94","73","   90","   90","17.0","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-09","14.76",,"0.00","0.0","0.0","83","96","64","  260","  250","35.1","49.0",,,,,,,"    1",,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-10","15.21",,"0.00","0.0","0.0","72","85","62","  310","  240","29.1","40.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-11","4.25",,"0.00","0.0","0.0","74","91","58","  160","  170","13.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-12","9.17",,"0.00","0.0","0.0","81","92","69","  190","  190","17.0","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-13","4.92",,"0.00","0.0","0.0","82","94","69","  190","  170","14.1","21.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-14","7.16",,"0.00","0.0","0.0","83","94","67","  190","  180","16.1","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-15","6.93",,"0.00","0.0","0.0","83","94","69","  160","  160","16.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-16","8.95",,"0.00","0.0","0.0","83","94","71","  180","  170","15.0","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-17","11.41",,"0.00","0.0","0.0","83","92","74","  130","  180","17.0","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-18","12.30",,"0.00","0.0","0.0","83","93","73","  180","  180","21.9","32.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-19","8.50",,"0.00","0.0","0.0","80","83","69","  180","  170","23.9","32.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-20","6.26",,"0.00","0.0","0.0","76","86","69","  130","  140","15.0","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-21","8.50",,"0.00","0.0","0.0","78","89","68","  190","  140","18.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-22","6.04",,"0.05","0.0","0.0","79","93","70","  120","  120","19.9","29.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-23","8.28",,"0.06","0.0","0.0","81","90","66","  340","  350","21.0","28.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-24","3.80",,"0.00","0.0","0.0","77","92","61","  110","  180","12.1","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-25","10.07",,"0.00","0.0","0.0","84","94","73","  180","  160","19.9","28.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-26","11.63",,"0.00","0.0","0.0","83","93","75","  180","  170","18.1","28.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-27","15.21",,"0.00","0.0","0.0","83","92","75","  190","  200","25.9","36.0",,,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-28","16.11",,"0.00","0.0","0.0","85","91","78","  180","  180","29.1","42.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-29","15.21",,"0.00","0.0","0.0","84","93","80","  180","  160","23.9","36.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-06-30","14.54",,"0.00","0.0","0.0","86","92","79","  180","  160","23.9","35.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-01","10.74",,"0.00","0.0","0.0","87","97","79","  190","  190","21.0","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-02","7.83",,"0.03","0.0","0.0","85","93","75","  180","  180","25.1","34.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-03","5.14",,"0.00","0.0","0.0","82","97","70","  330","  330","19.9","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-04","5.59",,"1.21","0.0","0.0","83","93","72","   50","   50","23.9","36.9","    1",,"    1",,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-05","4.92",,"0.01","0.0","0.0","80","94","71","  100","  100","15.0","21.9","    1",,"    1",,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-06","6.04",,"0.00","0.0","0.0","83","94","74","  140","  160","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-07","4.70",,"0.00","0.0","0.0","84","95","73","  140","  150","14.1","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-08","7.61",,"0.00","0.0","0.0","86","94","75","  190","  140","16.1","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-09","9.84",,"0.48","0.0","0.0","83","89","69","   10","  360","23.9","34.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-10","6.26",,"0.06","0.0","0.0","79","89","72","  180","  180","31.1","42.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-11","8.28",,"2.07","0.0","0.0","83","98","70","  120","  110","28.0","46.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-12","6.49",,"0.01","0.0","0.0","82","93","71","  330","   30","16.1","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-13","7.61",,"0.13","0.0","0.0","78","87","69","  140","  240","16.1","23.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-14","10.96",,"0.00","0.0","0.0","85","96","78","  190","  190","21.0","31.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-15","5.82",,"0.01","0.0","0.0","87","95","80","  140","  130","23.9","31.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-16","6.93",,"0.00","0.0","0.0","84","92","75","  310","  300","25.1","34.0",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-17","11.18",,"0.00","0.0","0.0","87","96","77","  180","  160","21.0","27.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-18","13.42",,"0.00","0.0","0.0","87","94","79","  190","  180","21.9","29.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-19","8.50",,"0.00","0.0","0.0","87","96","79","  190","  130","17.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-20","9.40",,"0.00","0.0","0.0","87","96","79","  180","  170","16.1","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-21","8.72",,"0.00","0.0","0.0","86","92","77","  180","  160","17.0","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-22","6.49",,"0.00","0.0","0.0","84","94","74","  190","  200","12.1","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-23","6.93",,"0.00","0.0","0.0","83","93","75","  130","  120","13.0","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-24","7.61",,"0.00","0.0","0.0","85","96","75","  140","  160","15.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-25","7.61",,"0.00","0.0","0.0","86","94","76","  150","  120","14.1","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-26","8.05",,"0.00","0.0","0.0","86","94","75","  190","  180","15.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-27","7.16",,"0.37","0.0","0.0","83","90","74","  170","  180","16.1","23.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-28","4.92",,"0.88","0.0","0.0","76","83","72","  180","  170","17.0","25.9","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-29","9.17",,"0.00","0.0","0.0","78","89","74","  190","  180","16.1","25.1",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-30","8.50",,"0.97","0.0","0.0","80","90","70","  300","  300","25.9","47.0","    1","    1","    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-07-31","12.30",,"0.37","0.0","0.0","78","85","70","  330","  330","25.1","32.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-01","2.91",,"0.00","0.0","0.0","76","88","65","  330","   30","8.9","13.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-02","7.38",,"0.00","0.0","0.0","79","88","68","  340","  320","16.1","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-03","7.38",,"0.00","0.0","0.0","74","84","64","  340","  350","16.1","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-04","6.71",,"0.00","0.0","0.0","72","82","58","   10","   50","14.1","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-05","5.82",,"0.00","0.0","0.0","73","85","64","  140","  140","15.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-06","8.50",,"0.89","0.0","0.0","77","87","69","  320","  330","18.1","25.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-07","12.53",,"0.12","0.0","0.0","77","87","73","  160","  170","23.0","32.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-08","15.21",,"0.00","0.0","0.0","84","95","76","  190","  190","25.1","33.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-09","13.87",,"0.00","0.0","0.0","87","96","79","  170","  170","21.9","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-10","10.51",,"0.00","0.0","0.0","88","96","77","  340","  340","23.9","31.1",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-11","6.04",,"0.28","0.0","0.0","80","84","71","  290","  290","21.0","25.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-12","6.93",,"0.00","0.0","0.0","78","90","69","  140","  140","14.1","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-13","8.28",,"1.77","0.0","0.0","80","90","70","  290","  290","40.0","51.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-14","6.26",,"0.00","0.0","0.0","83","93","74","  110","   90","19.9","25.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-15","4.92",,"0.00","0.0","0.0","84","96","74","  170","  300","19.9","25.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-16","5.59",,"0.00","0.0","0.0","82","91","70","   80","   70","14.1","19.9",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-17","4.92",,"0.00","0.0","0.0","78","92","66","  350","  340","14.1","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-18","6.49",,"0.00","0.0","0.0","78","88","65","  350","  340","15.0","19.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-19","4.03",,"0.00","0.0","0.0","75","86","60","   60","   70","13.0","17.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-20","4.03",,"0.00","0.0","0.0","76","88","62","  190","  180","12.1","15.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-21","4.03",,"0.00","0.0","0.0","76","89","63","  130","  110","10.1","14.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-22","3.36",,"0.00","0.0","0.0","77","91","61","  120","  120","10.1","15.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-23","6.26",,"0.00","0.0","0.0","80","93","67","  190","  190","17.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-24","4.70",,"0.00","0.0","0.0","82","94","69","  130","  160","14.1","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-25","3.58",,"0.00","0.0","0.0","82","94","69","  130","  150","10.1","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-26","7.16",,"0.00","0.0","0.0","82","90","72","  150","  150","21.9","29.1",,,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-27","4.47",,"0.22","0.0","0.0","77","87","70","  180","  190","13.0","17.0","    1",,"    1",,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-28","4.47",,"0.00","0.0","0.0","83","99","70","  110","  250","10.1","14.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-29","8.28",,"0.00","0.0","0.0","83","87","73","  360","   10","19.9","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-30","5.59",,"0.00","0.0","0.0","78","91","70","  150","  140","17.0","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-08-31","11.41",,"0.98","0.0","0.0","82","90","73","  170","  200","23.0","32.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-01","7.83",,"0.30","0.0","0.0","76","80","72","  170","  180","21.9","27.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-02","4.70",,"0.04","0.0","0.0","76","84","71","  170","  160","10.1","13.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-03","5.14",,"0.00","0.0","0.0","80","92","73","  160","  180","10.1","14.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-04","4.47",,"0.00","0.0","0.0","81","91","71","  180","  170","13.0","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-05","6.71",,"0.00","0.0","0.0","82","91","72","  170","  210","14.1","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-06","12.97",,"0.00","0.0","0.0","83","91","75","  180","  210","23.0","35.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-07","14.32",,"0.00","0.0","0.0","83","93","75","  180","  170","21.9","31.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-08","11.86",,"1.18","0.0","0.0","82","90","65","  340","  350","25.9","35.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-09","10.74",,"0.52","0.0","0.0","67","73","59","  320","  350","17.0","23.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-10","8.50",,"0.21","0.0","0.0","60","64","57","  320","  340","14.1","19.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-11","3.36",,"0.06","0.0","0.0","62","67","60","  330","  310","10.1","12.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-12","2.24",,"0.00","0.0","0.0","68","77","63","  170","  180","8.1","11.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-13","5.82",,"0.00","0.0","0.0","70","82","60","  360","  350","14.1","21.0","    1","    1",,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-14","5.59",,"0.00","0.0","0.0","69","82","57","   40","  340","8.9","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-15","2.46",,"0.00","0.0","0.0","73","86","64","  360","  360","8.1","13.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-16","4.92",,"0.00","0.0","0.0","74","88","64","  350","   20","12.1","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-17","7.61",,"0.00","0.0","0.0","73","85","60","  350","  330","17.0","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-18","5.82",,"0.00","0.0","0.0","67","82","55","   10","   10","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-19","3.13",,"0.00","0.0","0.0","67","79","55","  140","  120","13.0","17.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-20","6.04",,"0.00","0.0","0.0","66","79","55","  130","  130","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-21","5.59",,"0.01","0.0","0.0","70","83","57","  150","  150","15.0","21.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-22","5.82",,"1.30","0.0","0.0","68","69","65","  110","  110","13.0","17.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-23","3.36",,"0.00","0.0","0.0","67","76","63","   40","  130","8.9","13.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-24","4.03",,"0.00","0.0","0.0","68","81","57","  160","  160","13.0","17.0","    1","    1",,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-25","12.75",,"0.00","0.0","0.0","72","83","63","  170","  170","21.9","28.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-26","14.76",,"0.00","0.0","0.0","73","86","64","  180","  160","21.9","30.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-27","12.30",,"0.13","0.0","0.0","72","78","56","  350","   10","30.0","48.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-28","10.51",,"0.00","0.0","0.0","61","74","52","  330","  310","25.9","36.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-29","6.04",,"0.00","0.0","0.0","61","79","47","  280","  310","17.0","23.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-09-30","6.71",,"0.00","0.0","0.0","70","90","55","  330","   10","18.1","23.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-01","7.61",,"0.00","0.0","0.0","64","75","47","  350","  360","21.9","31.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-02","5.37",,"0.00","0.0","0.0","56","71","43","  110","  150","14.1","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-03","8.50",,"0.00","0.0","0.0","62","74","50","  170","  170","19.9","25.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-04","5.82",,"0.00","0.0","0.0","57","69","44","   60","   30","14.1","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-05","9.40",,"0.00","0.0","0.0","60","76","45","  170","  180","21.0","28.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-06","6.49",,"0.00","0.0","0.0","66","81","52","  200","  160","13.0","18.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-07","6.93",,"0.00","0.0","0.0","71","87","59","  170","  130","13.0","16.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-08","6.93",,"0.00","0.0","0.0","74","86","62","  170","  170","16.1","21.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-09","10.07",,"0.00","0.0","0.0","73","84","65","  160","  150","18.1","25.9","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-10","2.68",,"0.00","0.0","0.0","73","86","61","   10","   50","8.9","15.0","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-11","11.41",,"0.00","0.0","0.0","73","88","59","  180","  170","23.9","33.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-12","9.62",,"0.00","0.0","0.0","72","77","50","  310","  310","32.0","40.9","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-13","6.71",,"0.00","0.0","0.0","64","82","48","  190","  170","15.0","19.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-14","15.88",,"0.00","0.0","0.0","70","87","59","  190","  180","25.9","40.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-15","12.30",,"0.00","0.0","0.0","70","73","48","   40","   10","28.0","42.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-16","5.37",,"0.00","0.0","0.0","55","69","40","  170","  170","17.0","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-17","17.67",,"0.00","0.0","0.0","60","74","51","  170","  180","32.0","45.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-18","10.96",,"0.01","0.0","0.0","60","69","44","  350","  360","23.9","31.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-19","8.05",,"0.06","0.0","0.0","46","50","43","   10","   10","16.1","23.0","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-20","5.59",,"0.01","0.0","0.0","51","65","47","   10","   20","13.0","18.1","    1",,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-21","8.50",,"0.00","0.0","0.0","65","87","55","  180","  180","21.9","31.1",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-22","14.54",,"0.00","0.0","0.0","76","86","68","  170","  190","28.0","40.0",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-23","14.99",,"0.89","0.0","0.0","58","73","42","  330","  270","29.1","40.0","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-24","6.71",,"0.00","0.0","0.0","45","49","42","   10","  360","14.1","21.9",,,,,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-25","9.17",,"0.00","0.0","0.0","47","51","41","   10","  340","17.0","25.1","    1",,,,,,,"    1",
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-26","13.42",,"2.19","0.0","0.0","39","42","33","   10","   10","23.0","35.1","    1",,"    1",,,,,,
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2020-10-27","10.29",,"1.28","0.0","0.0","34","36","33","   10","   20","17.0","25.9","    1",,,,,,,,
